file_index,input_file,output_file,log_file,sim_start_time,task_start_time,elapsed_time(s),task_end_time,random_seed,job_id,host_name,gpu_device_id,peak_gpu_memory_used,gpu_memory_start,gpu_memory_end,job_completed,job_error_msg,input_file_size_mb,output_file_size_mb
0,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000000.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000000.EDEPSIM_2024-06-04_12:43:12_1281_26449533.log,2024-06-04_12:43:11,2024-06-04_12:43:12,1215.66,2024-06-04 13:03:34,1281,26449533,nid008405,GPU-d563c618-f06c-b427-d109-689a6229ae83,80225,459,71879,True,,21.802215576171875,0
1,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000001.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000001.EDEPSIM_2024-06-04_13:03:34_9718_26449533.log,2024-06-04_12:43:11,2024-06-04_13:03:34,1115.89,2024-06-04 13:22:13,9718,26449533,nid008405,GPU-d563c618-f06c-b427-d109-689a6229ae83,80225,491,71879,True,,24.258010864257812,0
2,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000002.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000002.EDEPSIM_2024-06-04_13:22:13_685_26449533.log,2024-06-04_12:43:11,2024-06-04_13:22:13,1171.6,2024-06-04 13:41:48,685,26449533,nid008405,GPU-d563c618-f06c-b427-d109-689a6229ae83,80225,495,71879,True,,26.94085693359375,0
3,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000003.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000003.EDEPSIM_2024-06-04_13:41:48_7214_26449533.log,2024-06-04_12:43:11,2024-06-04_13:41:48,1117.56,2024-06-04 14:00:28,7214,26449533,nid008405,GPU-d563c618-f06c-b427-d109-689a6229ae83,80225,483,71879,True,,18.479629516601562,0
4,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000004.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000004.EDEPSIM_2024-06-04_14:00:28_1936_26449533.log,2024-06-04_12:43:11,2024-06-04_14:00:28,1125.78,2024-06-04 14:19:17,1936,26449533,nid008405,GPU-d563c618-f06c-b427-d109-689a6229ae83,77467,459,71879,True,,19.218002319335938,0
5,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000005.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000005.EDEPSIM_2024-06-04_14:19:17_1158_26449533.log,2024-06-04_12:43:11,2024-06-04_14:19:17,1161.5,2024-06-04 14:38:41,1158,26449533,nid008405,GPU-d563c618-f06c-b427-d109-689a6229ae83,77467,473,71879,True,,23.587066650390625,0
6,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000006.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000006.EDEPSIM_2024-06-04_14:38:41_8543_26449533.log,2024-06-04_12:43:11,2024-06-04_14:38:41,1156.15,2024-06-04 14:58:02,8543,26449533,nid008405,GPU-d563c618-f06c-b427-d109-689a6229ae83,77467,495,71879,True,,27.05560302734375,0
7,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000007.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000007.EDEPSIM_2024-06-04_14:58:02_29_26449533.log,2024-06-04_12:43:11,2024-06-04_14:58:02,1159.22,2024-06-04 15:17:26,29,26449533,nid008405,GPU-d563c618-f06c-b427-d109-689a6229ae83,77467,459,71895,True,,24.419143676757812,0
8,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000008.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000008.EDEPSIM_2024-06-04_15:17:26_1760_26449533.log,2024-06-04_12:43:11,2024-06-04_15:17:26,1174.18,2024-06-04 15:37:02,1760,26449533,nid008405,GPU-d563c618-f06c-b427-d109-689a6229ae83,76081,495,71895,True,,29.561203002929688,0
9,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000009.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000009.EDEPSIM_2024-06-04_15:37:02_5113_26449533.log,2024-06-04_12:43:11,2024-06-04_15:37:02,1142.31,2024-06-04 15:56:08,5113,26449533,nid008405,GPU-d563c618-f06c-b427-d109-689a6229ae83,71885,495,71879,True,,28.217803955078125,0
10,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000010.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000010.EDEPSIM_2024-06-04_12:43:12_8032_26449533.log,2024-06-04_12:43:11,2024-06-04_12:43:12,,2024-06-04 12:49:56,8032,26449533,nid008405,GPU-bec31e87-9405-e960-a2fb-47f5a9ed2581,80177,459,49605,False,OutOfMemoryError,41.70634460449219,0
11,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000011.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000011.EDEPSIM_2024-06-04_12:49:56_411_26449533.log,2024-06-04_12:43:11,2024-06-04_12:49:56,1131.11,2024-06-04 13:08:51,411,26449533,nid008405,GPU-bec31e87-9405-e960-a2fb-47f5a9ed2581,80177,495,49605,True,,28.9498291015625,0
12,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000012.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000012.EDEPSIM_2024-06-04_13:08:51_5831_26449533.log,2024-06-04_12:43:11,2024-06-04_13:08:51,1137.34,2024-06-04 13:27:51,5831,26449533,nid008405,GPU-bec31e87-9405-e960-a2fb-47f5a9ed2581,80177,487,49605,True,,22.028289794921875,0
13,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000013.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000013.EDEPSIM_2024-06-04_13:27:51_1723_26449533.log,2024-06-04_12:43:11,2024-06-04_13:27:51,1159.85,2024-06-04 13:47:14,1723,26449533,nid008405,GPU-bec31e87-9405-e960-a2fb-47f5a9ed2581,80177,499,49605,True,,30.961685180664062,0
14,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000014.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000014.EDEPSIM_2024-06-04_13:47:14_5134_26449533.log,2024-06-04_12:43:11,2024-06-04_13:47:14,,2024-06-04 14:05:13,5134,26449533,nid008405,GPU-bec31e87-9405-e960-a2fb-47f5a9ed2581,80177,499,49605,False,OutOfMemoryError,32.62153625488281,0
15,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000015.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000015.EDEPSIM_2024-06-04_14:05:13_9488_26449533.log,2024-06-04_12:43:11,2024-06-04_14:05:13,,2024-06-04 14:12:07,9488,26449533,nid008405,GPU-bec31e87-9405-e960-a2fb-47f5a9ed2581,80177,499,49605,False,OutOfMemoryError,31.430526733398438,0
16,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000016.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000016.EDEPSIM_2024-06-04_14:12:07_2803_26449533.log,2024-06-04_12:43:11,2024-06-04_14:12:07,1110.0,2024-06-04 14:30:41,2803,26449533,nid008405,GPU-bec31e87-9405-e960-a2fb-47f5a9ed2581,79127,491,49605,True,,26.531631469726562,0
17,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000017.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000017.EDEPSIM_2024-06-04_14:30:41_245_26449533.log,2024-06-04_12:43:11,2024-06-04_14:30:41,1174.11,2024-06-04 14:50:18,245,26449533,nid008405,GPU-bec31e87-9405-e960-a2fb-47f5a9ed2581,79113,491,49605,True,,24.898193359375,0
18,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000018.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000018.EDEPSIM_2024-06-04_14:50:18_5622_26449533.log,2024-06-04_12:43:11,2024-06-04_14:50:18,1170.08,2024-06-04 15:09:50,5622,26449533,nid008405,GPU-bec31e87-9405-e960-a2fb-47f5a9ed2581,79113,495,49629,True,,29.361007690429688,0
19,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000019.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000019.EDEPSIM_2024-06-04_15:09:51_7224_26449533.log,2024-06-04_12:43:11,2024-06-04_15:09:51,1143.91,2024-06-04 15:28:57,7224,26449533,nid008405,GPU-bec31e87-9405-e960-a2fb-47f5a9ed2581,74789,483,3,True,,19.869903564453125,0
20,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000020.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000020.EDEPSIM_2024-06-04_12:43:12_3026_26449533.log,2024-06-04_12:43:11,2024-06-04_12:43:12,1210.98,2024-06-04 13:03:30,3026,26449533,nid008405,GPU-9ce5cc53-250c-3c8c-e384-11151869bc73,79423,3,67853,True,,31.259140014648438,0
21,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000021.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000021.EDEPSIM_2024-06-04_13:03:30_3349_26449533.log,2024-06-04_12:43:11,2024-06-04_13:03:30,1151.36,2024-06-04 13:22:46,3349,26449533,nid008405,GPU-9ce5cc53-250c-3c8c-e384-11151869bc73,79423,495,67853,True,,28.7843017578125,0
22,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000022.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000022.EDEPSIM_2024-06-04_13:22:46_3236_26449533.log,2024-06-04_12:43:11,2024-06-04_13:22:46,1180.69,2024-06-04 13:42:29,3236,26449533,nid008405,GPU-9ce5cc53-250c-3c8c-e384-11151869bc73,79423,495,67853,True,,29.819549560546875,0
23,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000023.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000023.EDEPSIM_2024-06-04_13:42:29_771_26449533.log,2024-06-04_12:43:11,2024-06-04_13:42:29,1085.38,2024-06-04 14:00:38,771,26449533,nid008405,GPU-9ce5cc53-250c-3c8c-e384-11151869bc73,79423,487,67853,True,,22.58990478515625,0
24,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000024.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000024.EDEPSIM_2024-06-04_14:00:38_676_26449533.log,2024-06-04_12:43:11,2024-06-04_14:00:38,1132.44,2024-06-04 14:19:33,676,26449533,nid008405,GPU-9ce5cc53-250c-3c8c-e384-11151869bc73,79423,491,67885,True,,25.436325073242188,0
25,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000025.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000025.EDEPSIM_2024-06-04_14:19:33_7298_26449533.log,2024-06-04_12:43:11,2024-06-04_14:19:33,1238.05,2024-06-04 14:40:15,7298,26449533,nid008405,GPU-9ce5cc53-250c-3c8c-e384-11151869bc73,79419,499,67885,True,,31.273788452148438,0
26,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000026.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000026.EDEPSIM_2024-06-04_14:40:15_8586_26449533.log,2024-06-04_12:43:11,2024-06-04_14:40:15,1113.7,2024-06-04 14:58:51,8586,26449533,nid008405,GPU-9ce5cc53-250c-3c8c-e384-11151869bc73,79423,487,67853,True,,22.82379150390625,0
27,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000027.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000027.EDEPSIM_2024-06-04_14:58:51_3986_26449533.log,2024-06-04_12:43:11,2024-06-04_14:58:51,1146.43,2024-06-04 15:18:00,3986,26449533,nid008405,GPU-9ce5cc53-250c-3c8c-e384-11151869bc73,79423,499,67853,True,,31.365097045898438,0
28,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000028.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000028.EDEPSIM_2024-06-04_15:18:00_7992_26449533.log,2024-06-04_12:43:11,2024-06-04_15:18:00,1212.62,2024-06-04 15:38:16,7992,26449533,nid008405,GPU-9ce5cc53-250c-3c8c-e384-11151869bc73,78335,507,67853,True,,37.53752136230469,0
29,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000029.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000029.EDEPSIM_2024-06-04_15:38:16_939_26449533.log,2024-06-04_12:43:11,2024-06-04_15:38:16,1139.72,2024-06-04 15:57:19,939,26449533,nid008405,GPU-9ce5cc53-250c-3c8c-e384-11151869bc73,73787,491,67853,True,,24.758499145507812,0
30,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000030.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000030.EDEPSIM_2024-06-04_12:43:12_4032_26449533.log,2024-06-04_12:43:11,2024-06-04_12:43:12,1274.51,2024-06-04 13:04:34,4032,26449533,nid008405,GPU-7a9eebee-72b4-7be4-d35d-1963d4f50aab,79191,459,72017,True,,28.112335205078125,0
31,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000031.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000031.EDEPSIM_2024-06-04_13:04:34_2479_26449533.log,2024-06-04_12:43:11,2024-06-04_13:04:34,1209.87,2024-06-04 13:24:48,2479,26449533,nid008405,GPU-7a9eebee-72b4-7be4-d35d-1963d4f50aab,79191,507,72017,True,,37.0218505859375,0
32,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000032.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000032.EDEPSIM_2024-06-04_13:24:48_582_26449533.log,2024-06-04_12:43:11,2024-06-04_13:24:48,1182.39,2024-06-04 13:44:34,582,26449533,nid008405,GPU-7a9eebee-72b4-7be4-d35d-1963d4f50aab,79191,495,72017,True,,27.737823486328125,0
33,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000033.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000033.EDEPSIM_2024-06-04_13:44:34_2867_26449533.log,2024-06-04_12:43:11,2024-06-04_13:44:34,1189.46,2024-06-04 14:04:27,2867,26449533,nid008405,GPU-7a9eebee-72b4-7be4-d35d-1963d4f50aab,79191,491,72017,True,,25.026611328125,0
34,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000034.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000034.EDEPSIM_2024-06-04_14:04:27_9909_26449533.log,2024-06-04_12:43:11,2024-06-04_14:04:27,1234.21,2024-06-04 14:25:05,9909,26449533,nid008405,GPU-7a9eebee-72b4-7be4-d35d-1963d4f50aab,76993,507,72017,True,,40.065582275390625,0
35,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000035.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000035.EDEPSIM_2024-06-04_14:25:05_4274_26449533.log,2024-06-04_12:43:11,2024-06-04_14:25:05,1142.89,2024-06-04 14:44:11,4274,26449533,nid008405,GPU-7a9eebee-72b4-7be4-d35d-1963d4f50aab,76993,487,72017,True,,20.528152465820312,0
36,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000036.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000036.EDEPSIM_2024-06-04_14:44:11_6257_26449533.log,2024-06-04_12:43:11,2024-06-04_14:44:11,1161.0,2024-06-04 15:03:36,6257,26449533,nid008405,GPU-7a9eebee-72b4-7be4-d35d-1963d4f50aab,76993,491,72017,True,,25.473434448242188,0
37,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000037.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000037.EDEPSIM_2024-06-04_15:03:36_7462_26449533.log,2024-06-04_12:43:11,2024-06-04_15:03:36,,2024-06-04 15:20:28,7462,26449533,nid008405,GPU-7a9eebee-72b4-7be4-d35d-1963d4f50aab,76993,511,72017,False,OutOfMemoryError,40.385894775390625,0
38,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000038.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000038.EDEPSIM_2024-06-04_15:20:28_3438_26449533.log,2024-06-04_12:43:11,2024-06-04_15:20:28,1153.22,2024-06-04 15:39:45,3438,26449533,nid008405,GPU-7a9eebee-72b4-7be4-d35d-1963d4f50aab,75679,495,72017,True,,27.694854736328125,0
39,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000039.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000039.EDEPSIM_2024-06-04_15:39:45_3098_26449533.log,2024-06-04_12:43:11,2024-06-04_15:39:45,1150.99,2024-06-04 15:58:59,3098,26449533,nid008405,GPU-7a9eebee-72b4-7be4-d35d-1963d4f50aab,72081,499,72017,True,,31.299667358398438,0
40,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000040.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000040.EDEPSIM_2024-06-04_12:43:13_5190_26449533.log,2024-06-04_12:43:11,2024-06-04_12:43:13,1287.79,2024-06-04 13:04:46,5190,26449533,nid008488,GPU-d27e7d17-9bb1-1819-7bac-811bd82ed53c,80407,3,57117,True,,26.529190063476562,0
41,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000041.EDEPSIM.hdf5,,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000041.EDEPSIM_2024-06-04_13:04:46_3016_26449533.log,2024-06-04_12:43:11,2024-06-04_13:04:46,,2024-06-04 13:15:58,3016,26449533,nid008488,GPU-d27e7d17-9bb1-1819-7bac-811bd82ed53c,80407,503,57117,False,OutOfMemoryError,33.823822021484375,0
