file_index,input_file,output_file,log_file,gpu_log_file,sim_start_time,task_start_time,elapsed_time(s),task_end_time,random_seed,job_id,host_name,gpu_device_id,peak_gpu_memory_used,gpu_memory_start,gpu_memory_end,job_completed,job_error_msg,input_file_size_mb,output_file_size_mb
74,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000074.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000074.EDEPSIM_2024-09-11_01:28:54_788_30368099.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000074.EDEPSIM_2024-09-11_01:28:54_788_30368099.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000074.EDEPSIM_2024-09-11_01:28:54_788_30368099.gpu_mem.log,2024-09-10_23:47:44,2024-09-11_01:28:54,1481.94,2024-09-11 01:53:38,788,30368099,nid008268,GPU-721a29f8-5f8f-e123-a18d-9183d3ffce2f,47569,491,47551,True,,28.8414306640625,1474.287010192871
991,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000991.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000991.EDEPSIM_2024-09-13_02:44:34_5465_30368097.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000991.EDEPSIM_2024-09-13_02:44:34_5465_30368097.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000991.EDEPSIM_2024-09-13_02:44:34_5465_30368097.gpu_mem.log,2024-09-13_02:19:54,2024-09-13_02:44:34,1525.68,2024-09-13 03:10:02,5465,30368097,nid008393,GPU-6ba4307b-f441-c89d-fcab-bdeb2e72be1f,41087,429,36109,True,,25.442672729492188,1413.7000045776367
818,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000818.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000818.EDEPSIM_2024-09-13_05:37:45_8388_30368097.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000818.EDEPSIM_2024-09-13_05:37:45_8388_30368097.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000818.EDEPSIM_2024-09-13_05:37:45_8388_30368097.gpu_mem.log,2024-09-13_02:19:53,2024-09-13_05:37:45,1512.86,2024-09-13 06:03:01,8388,30368097,nid008385,GPU-74182c1d-9fbb-b2fb-a1c1-341ee818acca,43415,429,43405,True,,25.683883666992188,1449.3567657470703
752,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000752.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000752.EDEPSIM_2024-09-13_00:50:09_2307_30371429.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000752.EDEPSIM_2024-09-13_00:50:09_2307_30371429.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000752.EDEPSIM_2024-09-13_00:50:09_2307_30371429.gpu_mem.log,2024-09-12_23:59:50,2024-09-13_00:50:09,1527.73,2024-09-13 01:15:39,2307,30371429,nid008304,GPU-7a3a81a3-f679-b81e-c5e0-3f1b02f69fc6,51075,429,46089,True,,28.400909423828125,1496.0528945922852
594,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000594.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000594.EDEPSIM_2024-09-13_00:57:27_3193_30371414.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000594.EDEPSIM_2024-09-13_00:57:27_3193_30371414.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000594.EDEPSIM_2024-09-13_00:57:27_3193_30371414.gpu_mem.log,2024-09-12_23:19:34,2024-09-13_00:57:27,1531.98,2024-09-13 01:23:02,3193,30371414,nid008445,GPU-df5710ad-78b3-1a26-eef9-d45100df1e12,41699,429,36731,True,,26.85247802734375,1509.7054977416992
945,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000945.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000945.EDEPSIM_2024-09-13_04:26:31_9531_30368097.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000945.EDEPSIM_2024-09-13_04:26:31_9531_30368097.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000945.EDEPSIM_2024-09-13_04:26:31_9531_30368097.gpu_mem.log,2024-09-13_02:19:53,2024-09-13_04:26:31,1408.72,2024-09-13 04:50:02,9531,30368097,nid008392,GPU-863f02f0-4d1a-db36-d054-e84985e6c908,76797,495,71821,True,,23.611968994140625,1324.1176223754883
757,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000757.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000757.EDEPSIM_2024-09-13_02:54:28_3477_30371429.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000757.EDEPSIM_2024-09-13_02:54:28_3477_30371429.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000757.EDEPSIM_2024-09-13_02:54:28_3477_30371429.gpu_mem.log,2024-09-12_23:59:50,2024-09-13_02:54:28,1505.7,2024-09-13 03:19:37,3477,30371429,nid008304,GPU-7a3a81a3-f679-b81e-c5e0-3f1b02f69fc6,43519,429,43511,True,,22.074188232421875,1410.2273635864258
39,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000039.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000039.EDEPSIM_2024-09-11_03:32:57_6800_30368099.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000039.EDEPSIM_2024-09-11_03:32:57_6800_30368099.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000039.EDEPSIM_2024-09-11_03:32:57_6800_30368099.gpu_mem.log,2024-09-10_23:47:44,2024-09-11_03:32:57,1501.49,2024-09-11 03:58:01,6800,30368099,nid008265,GPU-2b86d133-7950-f3d0-d706-a38ecd67e0d6,69289,491,69277,True,,31.299667358398438,1447.6053619384766
978,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000978.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000978.EDEPSIM_2024-09-13_05:40:56_3307_30368097.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000978.EDEPSIM_2024-09-13_05:40:56_3307_30368097.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000978.EDEPSIM_2024-09-13_05:40:56_3307_30368097.gpu_mem.log,2024-09-13_02:19:54,2024-09-13_05:40:56,1538.3,2024-09-13 06:06:37,3307,30368097,nid008393,GPU-bf61d1e5-fc73-0d0a-8e1e-24f66e1085ff,37621,429,37613,True,,22.91265869140625,1410.4362487792969
721,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000721.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000721.EDEPSIM_2024-09-13_00:23:46_2598_30371429.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000721.EDEPSIM_2024-09-13_00:23:46_2598_30371429.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000721.EDEPSIM_2024-09-13_00:23:46_2598_30371429.gpu_mem.log,2024-09-12_23:59:50,2024-09-13_00:23:46,1588.11,2024-09-13 00:50:17,2598,30371429,nid008304,GPU-826c178b-0ae5-2f4a-7383-4b5ae2b2897d,80367,429,80257,True,,53.50529479980469,1700.040054321289
804,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000804.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000804.EDEPSIM_2024-09-13_04:05:41_2846_30368097.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000804.EDEPSIM_2024-09-13_04:05:41_2846_30368097.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000804.EDEPSIM_2024-09-13_04:05:41_2846_30368097.gpu_mem.log,2024-09-13_02:19:53,2024-09-13_04:05:41,1641.37,2024-09-13 04:33:05,2846,30368097,nid008385,GPU-0445c2e2-c705-0eae-d3a0-f81749dba8c5,66277,429,61277,True,,42.13407897949219,1675.9263763427734
900,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000900.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000900.EDEPSIM_2024-09-13_02:19:54_9806_30368097.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000900.EDEPSIM_2024-09-13_02:19:54_9806_30368097.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000900.EDEPSIM_2024-09-13_02:19:54_9806_30368097.gpu_mem.log,2024-09-13_02:19:53,2024-09-13_02:19:54,1481.01,2024-09-13 02:44:41,9806,30368097,nid008389,GPU-555a9cd3-3c7e-b4d5-10b3-359a61c969b3,62871,3,52915,True,,30.848892211914062,1408.4350509643555
960,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000960.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000960.EDEPSIM_2024-09-13_02:19:54_4640_30368097.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000960.EDEPSIM_2024-09-13_02:19:54_4640_30368097.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000960.EDEPSIM_2024-09-13_02:19:54_4640_30368097.gpu_mem.log,2024-09-13_02:19:54,2024-09-13_02:19:54,1519.76,2024-09-13 02:45:19,4640,30368097,nid008393,GPU-e4898402-dacd-b9c5-7d85-5b9ab1f8d403,61285,3,61277,True,,29.989471435546875,1454.7384948730469
722,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000722.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000722.EDEPSIM_2024-09-13_00:50:18_98_30371429.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000722.EDEPSIM_2024-09-13_00:50:18_98_30371429.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000722.EDEPSIM_2024-09-13_00:50:18_98_30371429.gpu_mem.log,2024-09-12_23:59:50,2024-09-13_00:50:18,1531.29,2024-09-13 01:15:51,98,30371429,nid008304,GPU-826c178b-0ae5-2f4a-7383-4b5ae2b2897d,50753,429,50715,True,,28.232452392578125,1468.3956756591797
412,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000412.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000412.EDEPSIM_2024-09-13_00:10:42_1061_30371414.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000412.EDEPSIM_2024-09-13_00:10:42_1061_30371414.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000412.EDEPSIM_2024-09-13_00:10:42_1061_30371414.gpu_mem.log,2024-09-12_23:19:34,2024-09-13_00:10:42,1486.23,2024-09-13 00:35:30,1061,30371414,nid008361,GPU-ef2a7ca9-de8f-80a2-a031-44b6d3152f8e,54197,491,54191,True,,23.985992431640625,1445.6686401367188
598,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000598.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000598.EDEPSIM_2024-09-13_02:38:22_807_30371414.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000598.EDEPSIM_2024-09-13_02:38:22_807_30371414.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000598.EDEPSIM_2024-09-13_02:38:22_807_30371414.gpu_mem.log,2024-09-12_23:19:34,2024-09-13_02:38:22,1512.92,2024-09-13 03:03:38,807,30371414,nid008445,GPU-df5710ad-78b3-1a26-eef9-d45100df1e12,59083,429,59029,True,,36.22590637207031,1580.8458938598633
880,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000880.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000880.EDEPSIM_2024-09-13_02:19:54_3938_30368097.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000880.EDEPSIM_2024-09-13_02:19:54_3938_30368097.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000880.EDEPSIM_2024-09-13_02:19:54_3938_30368097.gpu_mem.log,2024-09-13_02:19:53,2024-09-13_02:19:54,1540.48,2024-09-13 02:45:40,3938,30368097,nid008389,GPU-f15f375a-f233-17ca-192b-48da6e91c4d4,61951,429,56997,True,,30.137466430664062,1474.7486572265625
6,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000006.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000006.EDEPSIM_2024-09-11_02:19:02_985_30368099.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000006.EDEPSIM_2024-09-11_02:19:02_985_30368099.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000006.EDEPSIM_2024-09-11_02:19:02_985_30368099.gpu_mem.log,2024-09-10_23:47:44,2024-09-11_02:19:02,1435.78,2024-09-11 02:43:00,985,30368099,nid008265,GPU-2314cf11-eee8-abf2-7ae8-b943b3e6d038,64433,491,59483,True,,27.05560302734375,1402.4452590942383
756,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000756.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000756.EDEPSIM_2024-09-13_02:29:18_8197_30371429.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000756.EDEPSIM_2024-09-13_02:29:18_8197_30371429.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000756.EDEPSIM_2024-09-13_02:29:18_8197_30371429.gpu_mem.log,2024-09-12_23:59:50,2024-09-13_02:29:18,1507.6,2024-09-13 02:54:28,8197,30371429,nid008304,GPU-7a3a81a3-f679-b81e-c5e0-3f1b02f69fc6,78839,429,78823,True,,33.29052734375,1484.2611846923828
401,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000401.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000401.EDEPSIM_2024-09-13_00:00:57_6047_30371414.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000401.EDEPSIM_2024-09-13_00:00:57_6047_30371414.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000401.EDEPSIM_2024-09-13_00:00:57_6047_30371414.gpu_mem.log,2024-09-12_23:19:34,2024-09-13_00:00:57,1436.92,2024-09-13 00:24:57,6047,30371414,nid008361,GPU-273cd333-2661-e467-c3fa-22ca0bab2d8e,38443,429,38437,True,,22.71295166015625,1350.6131286621094
868,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000868.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000868.EDEPSIM_2024-09-13_05:37:44_1896_30368097.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000868.EDEPSIM_2024-09-13_05:37:44_1896_30368097.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000868.EDEPSIM_2024-09-13_05:37:44_1896_30368097.gpu_mem.log,2024-09-13_02:19:53,2024-09-13_05:37:44,1509.25,2024-09-13 06:02:56,1896,30368097,nid008388,GPU-db25a5cd-1561-f4cc-684c-9f4ce990dd18,68285,429,63281,True,,30.770278930664062,1474.4424285888672
677,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000677.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000677.EDEPSIM_2024-09-13_02:58:43_1_30371429.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000677.EDEPSIM_2024-09-13_02:58:43_1_30371429.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000677.EDEPSIM_2024-09-13_02:58:43_1_30371429.gpu_mem.log,2024-09-12_23:59:52,2024-09-13_02:58:43,1512.56,2024-09-13 03:23:58,1,30371429,nid008300,GPU-27776f53-a192-2399-38f9-c91783ab7225,51603,491,51581,True,,29.491378784179688,1538.4920501708984
553,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000553.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000553.EDEPSIM_2024-09-13_00:34:54_2204_30371414.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000553.EDEPSIM_2024-09-13_00:34:54_2204_30371414.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-develop-v2/MiniRun5_1E19_RHC.convert2h5.0000553.EDEPSIM_2024-09-13_00:34:54_2204_30371414.gpu_mem.log,2024-09-12_23:19:35,2024-09-13_00:34:54,1533.28,2024-09-13 01:00:31,2204,30371414,nid008437,GPU-f0c1d6d2-d269-876f-a7ad-cb07e17e378a,56721,429,51739,True,,26.70989990234375,1472.0478820800781
