file_index,input_file,output_file,log_file,sim_start_time,task_start_time,elapsed_time(s),task_end_time,random_seed,job_id,host_name,gpu_device_id,peak_gpu_memory_used,gpu_memory_start,gpu_memory_end,job_completed,job_error_msg,input_file_size_mb,output_file_size_mb
0,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000000.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000000.EDEPSIM_2024-04-24_13:23:30_7960_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000000.EDEPSIM_2024-04-24_13:23:30_7960_24732369.log,2024-04-24_13:23:27,2024-04-24_13:23:30,274.92,2024-04-24 13:28:12,7960,24732369,nid001813,GPU-a0a0aa00-b6ce-a35e-bde7-852d1e08ec5e,39983,427,30177,True,,21.802215576171875,706.8021240234375
1,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000001.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000001.EDEPSIM_2024-04-24_13:28:12_4386_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000001.EDEPSIM_2024-04-24_13:28:12_4386_24732369.log,2024-04-24_13:23:27,2024-04-24_13:28:12,274.86,2024-04-24 13:32:49,4386,24732369,nid001813,GPU-a0a0aa00-b6ce-a35e-bde7-852d1e08ec5e,39983,491,30177,True,,24.258010864257812,752.6940383911133
2,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000002.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000002.EDEPSIM_2024-04-24_13:32:49_3337_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000002.EDEPSIM_2024-04-24_13:32:49_3337_24732369.log,2024-04-24_13:23:27,2024-04-24_13:32:49,288.89,2024-04-24 13:37:40,3337,24732369,nid001813,GPU-a0a0aa00-b6ce-a35e-bde7-852d1e08ec5e,38631,495,30177,True,,26.94085693359375,837.7381134033203
3,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000003.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000003.EDEPSIM_2024-04-24_13:37:40_1510_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000003.EDEPSIM_2024-04-24_13:37:40_1510_24732369.log,2024-04-24_13:23:27,2024-04-24_13:37:40,258.81,2024-04-24 13:42:01,1510,24732369,nid001813,GPU-a0a0aa00-b6ce-a35e-bde7-852d1e08ec5e,39149,483,30177,True,,18.479629516601562,631.1736488342285
4,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000004.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000004.EDEPSIM_2024-04-24_13:42:01_9606_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000004.EDEPSIM_2024-04-24_13:42:01_9606_24732369.log,2024-04-24_13:23:27,2024-04-24_13:42:01,266.92,2024-04-24 13:46:31,9606,24732369,nid001813,GPU-a0a0aa00-b6ce-a35e-bde7-852d1e08ec5e,39149,483,30177,True,,19.218002319335938,650.914306640625
5,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000005.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000005.EDEPSIM_2024-04-24_13:46:31_7034_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000005.EDEPSIM_2024-04-24_13:46:31_7034_24732369.log,2024-04-24_13:23:27,2024-04-24_13:46:31,285.01,2024-04-24 13:51:18,7034,24732369,nid001813,GPU-a0a0aa00-b6ce-a35e-bde7-852d1e08ec5e,39149,429,30177,True,,23.587066650390625,763.6994400024414
6,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000006.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000006.EDEPSIM_2024-04-24_13:51:18_2605_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000006.EDEPSIM_2024-04-24_13:51:18_2605_24732369.log,2024-04-24_13:23:27,2024-04-24_13:51:18,279.15,2024-04-24 13:56:00,2605,24732369,nid001813,GPU-a0a0aa00-b6ce-a35e-bde7-852d1e08ec5e,39149,495,30177,True,,27.05560302734375,822.6604042053223
7,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000007.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000007.EDEPSIM_2024-04-24_13:56:00_336_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000007.EDEPSIM_2024-04-24_13:56:00_336_24732369.log,2024-04-24_13:23:27,2024-04-24_13:56:00,277.68,2024-04-24 14:00:40,336,24732369,nid001813,GPU-a0a0aa00-b6ce-a35e-bde7-852d1e08ec5e,37683,491,30177,True,,24.419143676757812,772.7059631347656
8,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000008.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000008.EDEPSIM_2024-04-24_14:00:40_6775_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000008.EDEPSIM_2024-04-24_14:00:40_6775_24732369.log,2024-04-24_13:23:27,2024-04-24_14:00:40,290.78,2024-04-24 14:05:33,6775,24732369,nid001813,GPU-a0a0aa00-b6ce-a35e-bde7-852d1e08ec5e,37683,495,30177,True,,29.561203002929688,870.581657409668
9,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000009.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000009.EDEPSIM_2024-04-24_14:05:33_589_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000009.EDEPSIM_2024-04-24_14:05:33_589_24732369.log,2024-04-24_13:23:27,2024-04-24_14:05:33,290.48,2024-04-24 14:10:26,589,24732369,nid001813,GPU-a0a0aa00-b6ce-a35e-bde7-852d1e08ec5e,37637,495,30177,True,,28.217803955078125,837.817138671875
10,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000010.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000010.EDEPSIM_2024-04-24_13:23:30_6729_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000010.EDEPSIM_2024-04-24_13:23:30_6729_24732369.log,2024-04-24_13:23:27,2024-04-24_13:23:30,334.64,2024-04-24 13:29:12,6729,24732369,nid001813,GPU-64767eea-bfab-c59e-1421-589af47a38e8,40249,427,32015,True,,41.70634460449219,1143.826503753662
11,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000011.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000011.EDEPSIM_2024-04-24_13:29:12_8164_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000011.EDEPSIM_2024-04-24_13:29:12_8164_24732369.log,2024-04-24_13:23:27,2024-04-24_13:29:12,294.6,2024-04-24 13:34:09,8164,24732369,nid001813,GPU-64767eea-bfab-c59e-1421-589af47a38e8,39707,495,32015,True,,28.9498291015625,863.9795761108398
12,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000012.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000012.EDEPSIM_2024-04-24_13:34:09_562_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000012.EDEPSIM_2024-04-24_13:34:09_562_24732369.log,2024-04-24_13:23:27,2024-04-24_13:34:09,271.96,2024-04-24 13:38:43,562,24732369,nid001813,GPU-64767eea-bfab-c59e-1421-589af47a38e8,38029,487,32015,True,,22.028289794921875,682.143440246582
13,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000013.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000013.EDEPSIM_2024-04-24_13:38:43_9676_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000013.EDEPSIM_2024-04-24_13:38:43_9676_24732369.log,2024-04-24_13:23:27,2024-04-24_13:38:43,289.14,2024-04-24 13:43:34,9676,24732369,nid001813,GPU-64767eea-bfab-c59e-1421-589af47a38e8,38029,499,32015,True,,30.961685180664062,906.5480499267578
14,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000014.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000014.EDEPSIM_2024-04-24_13:43:34_8427_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000014.EDEPSIM_2024-04-24_13:43:34_8427_24732369.log,2024-04-24_13:23:27,2024-04-24_13:43:34,308.72,2024-04-24 13:48:45,8427,24732369,nid001813,GPU-64767eea-bfab-c59e-1421-589af47a38e8,37927,499,32015,True,,32.62153625488281,961.6359176635742
15,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000015.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000015.EDEPSIM_2024-04-24_13:48:45_2230_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000015.EDEPSIM_2024-04-24_13:48:45_2230_24732369.log,2024-04-24_13:23:27,2024-04-24_13:48:45,,2024-04-24 13:50:39,2230,24732369,nid001813,GPU-64767eea-bfab-c59e-1421-589af47a38e8,37927,499,32015,False,OutOfMemoryError,31.430526733398438,689.9471282958984
16,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000016.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000016.EDEPSIM_2024-04-24_13:50:39_330_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000016.EDEPSIM_2024-04-24_13:50:39_330_24732369.log,2024-04-24_13:23:27,2024-04-24_13:50:39,276.35,2024-04-24 13:55:17,330,24732369,nid001813,GPU-64767eea-bfab-c59e-1421-589af47a38e8,37927,491,32015,True,,26.531631469726562,799.2108726501465
17,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000017.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000017.EDEPSIM_2024-04-24_13:55:17_4362_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000017.EDEPSIM_2024-04-24_13:55:17_4362_24732369.log,2024-04-24_13:23:27,2024-04-24_13:55:17,282.31,2024-04-24 14:00:02,4362,24732369,nid001813,GPU-64767eea-bfab-c59e-1421-589af47a38e8,35601,491,32015,True,,24.898193359375,787.124885559082
18,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000018.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000018.EDEPSIM_2024-04-24_14:00:02_9482_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000018.EDEPSIM_2024-04-24_14:00:02_9482_24732369.log,2024-04-24_13:23:27,2024-04-24_14:00:02,297.21,2024-04-24 14:05:01,9482,24732369,nid001813,GPU-64767eea-bfab-c59e-1421-589af47a38e8,34227,495,32015,True,,29.361007690429688,883.0846099853516
19,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000019.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000019.EDEPSIM_2024-04-24_14:05:01_8999_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000019.EDEPSIM_2024-04-24_14:05:01_8999_24732369.log,2024-04-24_13:23:27,2024-04-24_14:05:01,270.02,2024-04-24 14:09:34,8999,24732369,nid001813,GPU-64767eea-bfab-c59e-1421-589af47a38e8,32033,483,32015,True,,19.869903564453125,659.9176788330078
20,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000020.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000020.EDEPSIM_2024-04-24_13:23:30_2664_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000020.EDEPSIM_2024-04-24_13:23:30_2664_24732369.log,2024-04-24_13:23:27,2024-04-24_13:23:30,,2024-04-24 13:25:38,2664,24732369,nid001813,GPU-bb60ce46-7fd6-4e7b-ff78-ddfff9ca3b34,40169,427,32019,False,OutOfMemoryError,31.259140014648438,689.6791534423828
21,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000021.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000021.EDEPSIM_2024-04-24_13:25:38_7933_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000021.EDEPSIM_2024-04-24_13:25:38_7933_24732369.log,2024-04-24_13:23:27,2024-04-24_13:25:38,282.54,2024-04-24 13:30:23,7933,24732369,nid001813,GPU-bb60ce46-7fd6-4e7b-ff78-ddfff9ca3b34,39995,495,32027,True,,28.7843017578125,825.664421081543
22,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000022.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000022.EDEPSIM_2024-04-24_13:30:23_942_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000022.EDEPSIM_2024-04-24_13:30:23_942_24732369.log,2024-04-24_13:23:27,2024-04-24_13:30:23,297.16,2024-04-24 13:35:22,942,24732369,nid001813,GPU-bb60ce46-7fd6-4e7b-ff78-ddfff9ca3b34,40155,495,32027,True,,29.819549560546875,883.0586891174316
23,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000023.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000023.EDEPSIM_2024-04-24_13:35:22_3565_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000023.EDEPSIM_2024-04-24_13:35:22_3565_24732369.log,2024-04-24_13:23:27,2024-04-24_13:35:22,262.73,2024-04-24 13:39:47,3565,24732369,nid001813,GPU-bb60ce46-7fd6-4e7b-ff78-ddfff9ca3b34,40169,487,32023,True,,22.58990478515625,691.0097236633301
24,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000024.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000024.EDEPSIM_2024-04-24_13:39:47_2111_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000024.EDEPSIM_2024-04-24_13:39:47_2111_24732369.log,2024-04-24_13:23:27,2024-04-24_13:39:47,273.79,2024-04-24 13:44:23,2111,24732369,nid001813,GPU-bb60ce46-7fd6-4e7b-ff78-ddfff9ca3b34,40169,491,32027,True,,25.436325073242188,773.7386474609375
25,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000025.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000025.EDEPSIM_2024-04-24_13:44:24_8851_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000025.EDEPSIM_2024-04-24_13:44:24_8851_24732369.log,2024-04-24_13:23:27,2024-04-24_13:44:24,306.78,2024-04-24 13:49:32,8851,24732369,nid001813,GPU-bb60ce46-7fd6-4e7b-ff78-ddfff9ca3b34,40155,499,32027,True,,31.273788452148438,936.5491485595703
26,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000026.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000026.EDEPSIM_2024-04-24_13:49:32_9051_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000026.EDEPSIM_2024-04-24_13:49:32_9051_24732369.log,2024-04-24_13:23:27,2024-04-24_13:49:32,260.35,2024-04-24 13:53:55,9051,24732369,nid001813,GPU-bb60ce46-7fd6-4e7b-ff78-ddfff9ca3b34,40169,487,32021,True,,22.82379150390625,716.5994338989258
27,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000027.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000027.EDEPSIM_2024-04-24_13:53:55_388_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000027.EDEPSIM_2024-04-24_13:53:55_388_24732369.log,2024-04-24_13:23:27,2024-04-24_13:53:55,295.39,2024-04-24 13:58:53,388,24732369,nid001813,GPU-bb60ce46-7fd6-4e7b-ff78-ddfff9ca3b34,40169,499,32021,True,,31.365097045898438,937.0019111633301
28,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000028.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000028.EDEPSIM_2024-04-24_13:58:53_6194_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000028.EDEPSIM_2024-04-24_13:58:53_6194_24732369.log,2024-04-24_13:23:27,2024-04-24_13:58:53,321.03,2024-04-24 14:04:16,6194,24732369,nid001813,GPU-bb60ce46-7fd6-4e7b-ff78-ddfff9ca3b34,40169,507,32019,True,,37.53752136230469,1050.3098907470703
29,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000029.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000029.EDEPSIM_2024-04-24_14:04:16_21_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000029.EDEPSIM_2024-04-24_14:04:16_21_24732369.log,2024-04-24_13:23:27,2024-04-24_14:04:16,283.58,2024-04-24 14:09:02,21,24732369,nid001813,GPU-bb60ce46-7fd6-4e7b-ff78-ddfff9ca3b34,40169,491,32019,True,,24.758499145507812,776.6624374389648
30,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000030.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000030.EDEPSIM_2024-04-24_13:23:30_183_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000030.EDEPSIM_2024-04-24_13:23:30_183_24732369.log,2024-04-24_13:23:27,2024-04-24_13:23:30,304.38,2024-04-24 13:28:42,183,24732369,nid001813,GPU-9e026be3-3666-eb3b-1e3e-6cd781058b03,39555,427,25933,True,,28.112335205078125,872.6574249267578
31,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000031.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000031.EDEPSIM_2024-04-24_13:28:42_118_24732369.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/larnd-sim-output-40GB/MiniRun5_1E19_RHC.convert2h5.0000031.EDEPSIM_2024-04-24_13:28:42_118_24732369.log,2024-04-24_13:23:27,2024-04-24_13:28:42,321.64,2024-04-24 13:34:07,118,24732369,nid001813,GPU-9e026be3-3666-eb3b-1e3e-6cd781058b03,39555,507,25933,True,,37.0218505859375,1052.2626037597656
