file_index,input_file,output_file,log_file,sim_start_time,task_start_time,elapsed_time(s),task_end_time,random_seed,job_id,host_name,gpu_device_id,peak_gpu_memory_used,gpu_memory_start,gpu_memory_end,job_completed,job_error_msg,input_file_size_mb,output_file_size_mb
0,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000000.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000000.EDEPSIM_2024-06-04_12:43:12_1281_26449533.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000000.EDEPSIM_2024-06-04_12:43:12_1281_26449533.log,2024-06-04_12:43:11,2024-06-04_12:43:12,1215.66,2024-06-04 13:03:34,1281,26449533,nid008405,GPU-d563c618-f06c-b427-d109-689a6229ae83,80225,459,71879,True,,21.802215576171875,1178.8631210327148
1,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000001.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000001.EDEPSIM_2024-06-04_13:03:34_9718_26449533.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000001.EDEPSIM_2024-06-04_13:03:34_9718_26449533.log,2024-06-04_12:43:11,2024-06-04_13:03:34,1115.89,2024-06-04 13:22:13,9718,26449533,nid008405,GPU-d563c618-f06c-b427-d109-689a6229ae83,80225,491,71879,True,,24.258010864257812,1229.7512664794922
2,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000002.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000002.EDEPSIM_2024-06-04_13:22:13_685_26449533.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000002.EDEPSIM_2024-06-04_13:22:13_685_26449533.log,2024-06-04_12:43:11,2024-06-04_13:22:13,1171.6,2024-06-04 13:41:48,685,26449533,nid008405,GPU-d563c618-f06c-b427-d109-689a6229ae83,80225,495,71879,True,,26.94085693359375,1311.050910949707
3,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000003.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000003.EDEPSIM_2024-06-04_13:41:48_7214_26449533.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000003.EDEPSIM_2024-06-04_13:41:48_7214_26449533.log,2024-06-04_12:43:11,2024-06-04_13:41:48,1117.56,2024-06-04 14:00:28,7214,26449533,nid008405,GPU-d563c618-f06c-b427-d109-689a6229ae83,80225,483,71879,True,,18.479629516601562,1126.957649230957
4,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000004.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000004.EDEPSIM_2024-06-04_14:00:28_1936_26449533.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000004.EDEPSIM_2024-06-04_14:00:28_1936_26449533.log,2024-06-04_12:43:11,2024-06-04_14:00:28,1125.78,2024-06-04 14:19:17,1936,26449533,nid008405,GPU-d563c618-f06c-b427-d109-689a6229ae83,77467,459,71879,True,,19.218002319335938,1132.5518417358398
5,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000005.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000005.EDEPSIM_2024-06-04_14:19:17_1158_26449533.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000005.EDEPSIM_2024-06-04_14:19:17_1158_26449533.log,2024-06-04_12:43:11,2024-06-04_14:19:17,1161.5,2024-06-04 14:38:41,1158,26449533,nid008405,GPU-d563c618-f06c-b427-d109-689a6229ae83,77467,473,71879,True,,23.587066650390625,1256.9984436035156
6,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000006.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000006.EDEPSIM_2024-06-04_14:38:41_8543_26449533.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000006.EDEPSIM_2024-06-04_14:38:41_8543_26449533.log,2024-06-04_12:43:11,2024-06-04_14:38:41,1156.15,2024-06-04 14:58:02,8543,26449533,nid008405,GPU-d563c618-f06c-b427-d109-689a6229ae83,77467,495,71879,True,,27.05560302734375,1302.577247619629
7,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000007.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000007.EDEPSIM_2024-06-04_14:58:02_29_26449533.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000007.EDEPSIM_2024-06-04_14:58:02_29_26449533.log,2024-06-04_12:43:11,2024-06-04_14:58:02,1159.22,2024-06-04 15:17:26,29,26449533,nid008405,GPU-d563c618-f06c-b427-d109-689a6229ae83,77467,459,71895,True,,24.419143676757812,1257.645637512207
8,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000008.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000008.EDEPSIM_2024-06-04_15:17:26_1760_26449533.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000008.EDEPSIM_2024-06-04_15:17:26_1760_26449533.log,2024-06-04_12:43:11,2024-06-04_15:17:26,1174.18,2024-06-04 15:37:02,1760,26449533,nid008405,GPU-d563c618-f06c-b427-d109-689a6229ae83,76081,495,71895,True,,29.561203002929688,1352.620735168457
9,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000009.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000009.EDEPSIM_2024-06-04_15:37:02_5113_26449533.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000009.EDEPSIM_2024-06-04_15:37:02_5113_26449533.log,2024-06-04_12:43:11,2024-06-04_15:37:02,1142.31,2024-06-04 15:56:08,5113,26449533,nid008405,GPU-d563c618-f06c-b427-d109-689a6229ae83,71885,495,71879,True,,28.217803955078125,1321.0322494506836
10,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000010.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000010.EDEPSIM_2024-06-04_12:43:12_8032_26449533.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000010.EDEPSIM_2024-06-04_12:43:12_8032_26449533.log,2024-06-04_12:43:11,2024-06-04_12:43:12,,2024-06-04 12:49:56,8032,26449533,nid008405,GPU-bec31e87-9405-e960-a2fb-47f5a9ed2581,80177,459,49605,False,OutOfMemoryError,41.70634460449219,181.158203125
11,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000011.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000011.EDEPSIM_2024-06-04_12:49:56_411_26449533.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000011.EDEPSIM_2024-06-04_12:49:56_411_26449533.log,2024-06-04_12:43:11,2024-06-04_12:49:56,1131.11,2024-06-04 13:08:51,411,26449533,nid008405,GPU-bec31e87-9405-e960-a2fb-47f5a9ed2581,80177,495,49605,True,,28.9498291015625,1341.3999710083008
12,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000012.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000012.EDEPSIM_2024-06-04_13:08:51_5831_26449533.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000012.EDEPSIM_2024-06-04_13:08:51_5831_26449533.log,2024-06-04_12:43:11,2024-06-04_13:08:51,1137.34,2024-06-04 13:27:51,5831,26449533,nid008405,GPU-bec31e87-9405-e960-a2fb-47f5a9ed2581,80177,487,49605,True,,22.028289794921875,1190.596336364746
13,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000013.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000013.EDEPSIM_2024-06-04_13:27:51_1723_26449533.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000013.EDEPSIM_2024-06-04_13:27:51_1723_26449533.log,2024-06-04_12:43:11,2024-06-04_13:27:51,1159.85,2024-06-04 13:47:14,1723,26449533,nid008405,GPU-bec31e87-9405-e960-a2fb-47f5a9ed2581,80177,499,49605,True,,30.961685180664062,1383.1720657348633
14,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000014.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000014.EDEPSIM_2024-06-04_13:47:14_5134_26449533.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000014.EDEPSIM_2024-06-04_13:47:14_5134_26449533.log,2024-06-04_12:43:11,2024-06-04_13:47:14,,2024-06-04 14:05:13,5134,26449533,nid008405,GPU-bec31e87-9405-e960-a2fb-47f5a9ed2581,80177,499,49605,False,OutOfMemoryError,32.62153625488281,737.5604019165039
15,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000015.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000015.EDEPSIM_2024-06-04_14:05:13_9488_26449533.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000015.EDEPSIM_2024-06-04_14:05:13_9488_26449533.log,2024-06-04_12:43:11,2024-06-04_14:05:13,,2024-06-04 14:12:07,9488,26449533,nid008405,GPU-bec31e87-9405-e960-a2fb-47f5a9ed2581,80177,499,49605,False,OutOfMemoryError,31.430526733398438,255.81165313720703
16,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000016.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000016.EDEPSIM_2024-06-04_14:12:07_2803_26449533.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000016.EDEPSIM_2024-06-04_14:12:07_2803_26449533.log,2024-06-04_12:43:11,2024-06-04_14:12:07,1110.0,2024-06-04 14:30:41,2803,26449533,nid008405,GPU-bec31e87-9405-e960-a2fb-47f5a9ed2581,79127,491,49605,True,,26.531631469726562,1283.259407043457
17,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000017.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000017.EDEPSIM_2024-06-04_14:30:41_245_26449533.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000017.EDEPSIM_2024-06-04_14:30:41_245_26449533.log,2024-06-04_12:43:11,2024-06-04_14:30:41,1174.11,2024-06-04 14:50:18,245,26449533,nid008405,GPU-bec31e87-9405-e960-a2fb-47f5a9ed2581,79113,491,49605,True,,24.898193359375,1275.8308334350586
18,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000018.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000018.EDEPSIM_2024-06-04_14:50:18_5622_26449533.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000018.EDEPSIM_2024-06-04_14:50:18_5622_26449533.log,2024-06-04_12:43:11,2024-06-04_14:50:18,1170.08,2024-06-04 15:09:50,5622,26449533,nid008405,GPU-bec31e87-9405-e960-a2fb-47f5a9ed2581,79113,495,49629,True,,29.361007690429688,1385.313133239746
19,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000019.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000019.EDEPSIM_2024-06-04_15:09:51_7224_26449533.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000019.EDEPSIM_2024-06-04_15:09:51_7224_26449533.log,2024-06-04_12:43:11,2024-06-04_15:09:51,1143.91,2024-06-04 15:28:57,7224,26449533,nid008405,GPU-bec31e87-9405-e960-a2fb-47f5a9ed2581,74789,483,3,True,,19.869903564453125,1169.5273818969727
20,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000020.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000020.EDEPSIM_2024-06-04_12:43:12_3026_26449533.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000020.EDEPSIM_2024-06-04_12:43:12_3026_26449533.log,2024-06-04_12:43:11,2024-06-04_12:43:12,1210.98,2024-06-04 13:03:30,3026,26449533,nid008405,GPU-9ce5cc53-250c-3c8c-e384-11151869bc73,79423,3,67853,True,,31.259140014648438,1374.774772644043
21,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000021.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000021.EDEPSIM_2024-06-04_13:03:30_3349_26449533.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000021.EDEPSIM_2024-06-04_13:03:30_3349_26449533.log,2024-06-04_12:43:11,2024-06-04_13:03:30,1151.36,2024-06-04 13:22:46,3349,26449533,nid008405,GPU-9ce5cc53-250c-3c8c-e384-11151869bc73,79423,495,67853,True,,28.7843017578125,1325.8649139404297
22,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000022.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000022.EDEPSIM_2024-06-04_13:22:46_3236_26449533.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000022.EDEPSIM_2024-06-04_13:22:46_3236_26449533.log,2024-06-04_12:43:11,2024-06-04_13:22:46,1180.69,2024-06-04 13:42:29,3236,26449533,nid008405,GPU-9ce5cc53-250c-3c8c-e384-11151869bc73,79423,495,67853,True,,29.819549560546875,1385.2791137695312
23,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000023.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000023.EDEPSIM_2024-06-04_13:42:29_771_26449533.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000023.EDEPSIM_2024-06-04_13:42:29_771_26449533.log,2024-06-04_12:43:11,2024-06-04_13:42:29,1085.38,2024-06-04 14:00:38,771,26449533,nid008405,GPU-9ce5cc53-250c-3c8c-e384-11151869bc73,79423,487,67853,True,,22.58990478515625,1163.025131225586
24,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000024.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000024.EDEPSIM_2024-06-04_14:00:38_676_26449533.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000024.EDEPSIM_2024-06-04_14:00:38_676_26449533.log,2024-06-04_12:43:11,2024-06-04_14:00:38,1132.44,2024-06-04 14:19:33,676,26449533,nid008405,GPU-9ce5cc53-250c-3c8c-e384-11151869bc73,79423,491,67885,True,,25.436325073242188,1257.4421081542969
25,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000025.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000025.EDEPSIM_2024-06-04_14:19:33_7298_26449533.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000025.EDEPSIM_2024-06-04_14:19:33_7298_26449533.log,2024-06-04_12:43:11,2024-06-04_14:19:33,1238.05,2024-06-04 14:40:15,7298,26449533,nid008405,GPU-9ce5cc53-250c-3c8c-e384-11151869bc73,79419,499,67885,True,,31.273788452148438,1429.1221542358398
26,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000026.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000026.EDEPSIM_2024-06-04_14:40:15_8586_26449533.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000026.EDEPSIM_2024-06-04_14:40:15_8586_26449533.log,2024-06-04_12:43:11,2024-06-04_14:40:15,1113.7,2024-06-04 14:58:51,8586,26449533,nid008405,GPU-9ce5cc53-250c-3c8c-e384-11151869bc73,79423,487,67853,True,,22.82379150390625,1195.4672012329102
27,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000027.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000027.EDEPSIM_2024-06-04_14:58:51_3986_26449533.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000027.EDEPSIM_2024-06-04_14:58:51_3986_26449533.log,2024-06-04_12:43:11,2024-06-04_14:58:51,1146.43,2024-06-04 15:18:00,3986,26449533,nid008405,GPU-9ce5cc53-250c-3c8c-e384-11151869bc73,79423,499,67853,True,,31.365097045898438,1418.189926147461
28,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000028.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000028.EDEPSIM_2024-06-04_15:18:00_7992_26449533.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000028.EDEPSIM_2024-06-04_15:18:00_7992_26449533.log,2024-06-04_12:43:11,2024-06-04_15:18:00,1212.62,2024-06-04 15:38:16,7992,26449533,nid008405,GPU-9ce5cc53-250c-3c8c-e384-11151869bc73,78335,507,67853,True,,37.53752136230469,1567.3297882080078
29,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000029.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000029.EDEPSIM_2024-06-04_15:38:16_939_26449533.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000029.EDEPSIM_2024-06-04_15:38:16_939_26449533.log,2024-06-04_12:43:11,2024-06-04_15:38:16,1139.72,2024-06-04 15:57:19,939,26449533,nid008405,GPU-9ce5cc53-250c-3c8c-e384-11151869bc73,73787,491,67853,True,,24.758499145507812,1274.9969100952148
30,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000030.EDEPSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000030.EDEPSIM_2024-06-04_12:43:12_4032_26449533.LARNDSIM.hdf5,/pscratch/sd/m/madan12/DUNE/nesap-develop/larnd-sim-output-80GB/MiniRun5_1E19_RHC.convert2h5.0000030.EDEPSIM_2024-06-04_12:43:12_4032_26449533.log,2024-06-04_12:43:11,2024-06-04_12:43:12,1274.51,2024-06-04 13:04:34,4032,26449533,nid008405,GPU-7a9eebee-72b4-7be4-d35d-1963d4f50aab,79191,459,72017,True,,28.112335205078125,1372.9079284667969
